Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status
CUST11798,Female,46.0,Married,graduate,No,73224.59,26931.44,8500.0,360,1.0,Semiurban,789.0,09-11-2024,Approved
CUST11183,Male,44.0,Single,Graduate,No,76737.45,62846.76,11900.0,180,1.0,Semiurban,743.0,11-Oct-2023,N
CUST11297,Male,23.0,Widowed,Not Graduate,No,525245.25,0.0,60100.0,360,1.0,rural,608.0,12/12/2023,n
CUST10888,Male,46.0,Single,Not Graduate,Y,38554.5,0.0,10100.0,240,1.0,Semiurban,,2023-05-02,Y
CUST10574,F,32.0,Married,Not Graduate,No,97991.18,19371.75,27200.0,120,1.0,Semiurban,719.0,11-11-2022,Approved
CUST10038,Male,49.0,Single,graduate,No,47694.52,0.0,5900.0,120,1.0,Semiurban,619.0,01-21-2022,Approved
CUST10306,Female,29.0,Married,Graduate,No,141381.01,0.0,24700.0,360,1.0,Rural,776.0,06-17-2022,Approved
CUST10668,Male,40.0,Divorced,Graduate,No,44231.27,18904.06,6400.0,360,1.0,Semiurban,623.0,2023-01-01,Rejected
CUST10006,M,31.0,,Graduate,Yes,46248.79,19582.6,14500.0,60,1.0,Urban,586.0,01-04-2022,Y
CUST11070,male,38.0,Married,Graduate,nan,33039.25,2829.15,4600.0,360,1.0,rural,806.0,08-10-2023,y
CUST10782,Female,,Widowed,Post Graduate,No,39198.64,9737.65,7300.0,360,1.0,Urban,649.0,03-05-2023,Y
CUST10408,Male,43.0,Single,Post Graduate,No,35708.13,0.0,5100.0,360,1.0,Urban,795.0,2022-08-12,Approved
CUST11008,M,30.0,,Graduate,Yes,94584.44,0.0,23100.0,300,,Rural,665.0,2023-07-07,y
CUST10781,female,28.0,Single,graduate,No,46910.05,14721.23,11300.0,360,1.0,Rural,700.0,04/03/2023,Y
CUST10166,F,38.0,married,graduate,No,28606.11,0.0,4500.0,300,1.0,URBAN,680.0,04-01-2022,N
CUST10534,Male,38.0,Single,Post Graduate,No,90428.36,30006.95,14300.0,36,1.0,Semiurban,626.0,10-20-2022,N
CUST10583,Female,45.0,Single,graduate,Yes,58820.11,0.0,18300.0,36,0.0,Urban,790.0,16-Nov-2022,Y
CUST11267,,,single,Under Graduate,No,42346.72,0.0,12800.0,360,1.0,Urban,729.0,26-Nov-2023,N
CUST11920,Female,42.0,Single,Post Graduate,Yes,24453.75,0.0,4900.0,360,1.0,Semiurban,603.0,2024-11-17,Y
CUST11890,Male,12.0,,Graduate,No,66767.15,20903.62,10800.0,360,1.0,Urban,749.0,11-01-2024,Approved
CUST11395,Male,39.0,Single,Post Graduate,No,33776.04,2881.31,6300.0,360,1.0,Urban,673.0,04-Feb-2024,N
CUST11784,Male,33.0,married,Under Graduate,No,22863.86,17346.07,3600.0,120,1.0,Urban,731.0,2024-09-04,Y
CUST11271,Female,28.0,Single,Graduate,No,40757.74,3446.12,7000.0,300,0.0,Rural,673.0,28-Nov-2023,Y
CUST11908,F,56.0,Single,Post Graduate,No,55615.75,0.0,13900.0,360,0.0,rural,642.0,2024-11-11,Y
CUST11122,F,19.0,Divorced,graduate,No,95599.69,3137.35,17500.0,60,1.0,Urban,631.0,09-07-2023,N
CUST11301,Female,31.0,married,Post Graduate,No,51961.91,21897.35,5900.0,180,1.0,Semiurban,647.0,14/12/2023,N
CUST11084,,37.0,Single,Graduate,No,43980.35,0.0,8200.0,360,1.0,Urban,653.0,2023-08-17,n
CUST10813,Female,47.0,Single,Not Graduate,No,35810.39,0.0,5400.0,60,0.0,Rural,659.0,22/03/2023,y
CUST10316,Female,26.0,Single,Not Graduate,No,58883.44,0.0,9100.0,360,0.0,Semiurban,674.0,2022-06-23,Y
CUST11296,Male,38.0,Divorced,Graduate,No,37625.61,0.0,4300.0,240,,rural,618.0,2023-12-11,Y
CUST11738,Female,23.0,Married,graduate,nan,45432.76,0.0,10900.0,300,1.0,Rural,818.0,08-10-2024,Rejected
CUST10516,Male,33.0,Married,Graduate,No,45279.69,0.0,7500.0,360,1.0,Rural,731.0,2022-10-10,N
CUST11684,Male,23.0,Divorced,Graduate,No,18223.49,46262.34,4500.0,360,1.0,Semiurban,640.0,2024-07-11,Y
CUST10533,Female,53.0,Single,Graduate,Yes,49043.56,13069.12,11400.0,360,1.0,Urban,749.0,19/10/2022,Approved
CUST11113,female,61.0,Single,Not Graduate,No,88230.73,0.0,11400.0,360,1.0,Urban,680.0,02/09/2023,N
CUST10271,Male,40.0,Married,Graduate,No,39887.09,15228.99,5100.0,36,1.0,Rural,651.0,29-May-2022,Y
CUST10548,M,43.0,,Not Graduate,No,43348.68,11093.37,12900.0,360,1.0,rural,795.0,2022-10-28,Approved
CUST10964,female,48.0,Single,Graduate,No,32533.98,4155.99,5600.0,180,1.0,Semiurban,614.0,2023-06-13,Rejected
CUST11713,male,19.0,Single,Graduate,No,41028.45,11510.76,7300.0,360,1.0,Semiurban,719.0,27/07/2024,Approved
CUST11645,Female,49.0,single,Graduate,Yes,101718.99,0.0,23900.0,360,1.0,Semiurban,764.0,20/06/2024,Y
CUST10598,,15.0,Single,Not Graduate,No,40339.81,4556.72,10400.0,240,1.0,rural,683.0,11-24-2022,y
CUST11618,,37.0,Widowed,Post Graduate,Yes,28821.61,2405.46,9300.0,180,1.0,Rural,664.0,06-05-2024,Approved
CUST10570,Male,46.0,Single,graduate,No,46191.03,8149.53,6400.0,360,1.0,Urban,695.0,11-09-2022,Rejected
CUST10074,Male,33.0,Divorced,graduate,No,44314.28,0.0,11400.0,12,0.0,URBAN,657.0,02-10-2022,Y
CUST10061,Female,38.0,Single,Graduate,Yes,17016.35,169533.47,2500.0,360,1.0,Semiurban,653.0,03/02/2022,Y
CUST11282,Female,46.0,Married,Not Graduate,nan,40542.96,11846.36,7300.0,36,1.0,Semiurban,618.0,12-04-2023,y
CUST10809,,32.0,,Post Graduate,Yes,32700.51,25583.75,6700.0,300,1.0,Rural,687.0,20/03/2023,Y
CUST10244,Female,29.0,Married,Graduate,No,55105.24,2583.06,7600.0,12,1.0,Rural,648.0,2022-05-14,N
CUST11864,Female,35.0,Single,Graduate,No,35336.27,6443.94,5000.0,360,1.0,Urban,666.0,2024-10-18,Approved
CUST11210,M,42.0,Married,Graduate,Yes,78599.24,0.0,12900.0,240,1.0, Semiurban ,685.0,10-25-2023,Rejected
CUST10105,M,22.0,Single,Not Graduate,nan,41308.4,1920.87,4800.0,360,1.0,Urban,624.0,27/02/2022,Y
CUST10673,M,29.0,Divorced,Under Graduate,No,31796.33,9193.76,6800.0,360,1.0,Urban,772.0,04/01/2023,Approved
CUST10642,Male,41.0,Single,Under Graduate,No,,5280.65,,180,1.0,URBAN,578.0,12-18-2022,Rejected
CUST11279,Female,33.0,Married,Post Graduate,No,71545.73,37414.8,15200.0,360,1.0,Rural,693.0,02-Dec-2023,N
CUST10665,M,30.0,Married,Post Graduate,No,79913.68,71734.46,25800.0,360,0.0,Urban,710.0,31/12/2022,N
CUST10509,Male,30.0,Married,Graduate,No,53397.55,11390.99,7900.0,360,1.0,Urban,685.0,06/10/2022,Y
CUST10131,female,37.0,Married,Graduate,Y,66812.51,14472.6,,300,1.0,Rural,692.0,13-Mar-2022,N
CUST10444,Male,44.0,Married,graduate,No,,0.0,,360,1.0,Urban,672.0,2022-09-01,N
CUST10866,male,41.0,Single,Not Graduate,No,68351.7,0.0,10000.0,360,,Semiurban,500.0,04-20-2023,Approved
CUST11482,Female,39.0,married,Not Graduate,No,29319.34,16821.94,8000.0,300,1.0,Urban,612.0,03-22-2024,Y
CUST11867,Male,37.0,,Graduate,No,21174.64,12122.95,3200.0,360,1.0,Urban,476.0,19-Oct-2024,y
CUST10057,Female,45.0,Married,graduate,No,138706.27,34896.46,24200.0,360,0.0,Semiurban,612.0,01/02/2022,N
CUST11668,Male,50.0,Single,Graduate,No,54895.21,8844.89,11900.0,360,1.0,Semiurban,601.0,2024-07-02,Y
CUST11078,Female,42.0,Married,graduate,No,100801.83,0.0,22400.0,360,1.0,URBAN,581.0,08-14-2023,Y
CUST11511,Male,53.0,Divorced,Graduate,N,51551.19,0.0,15300.0,360,1.0,Semiurban,641.0,07-Apr-2024,N
CUST10086,M,45.0,Married,graduate,No,86917.0,0.0,10900.0,360,0.0,rural,715.0,02-17-2022,Rejected
CUST11862,,40.0,Widowed,Under Graduate,Yes,87737.67,5624.3,12300.0,240,0.0,rural,575.0,10-16-2024,Y
CUST10771,Female,28.0,Married,graduate,No,95074.33,6923.38,22200.0,360,1.0,Urban,589.0,27-Feb-2023,Approved
CUST11240,male,50.0,Widowed,Post Graduate,Yes,,0.0,,360,1.0,Rural,658.0,2023-11-11,y
CUST10708,Female,22.0,Married,Under Graduate,No,87893.01,0.0,10800.0,360,1.0,URBAN,636.0,2023-01-23,Y
CUST11567,Male,35.0,,Graduate,No,25093.82,142023.96,7700.0,360,0.0,Urban,763.0,08-May-2024,Rejected
CUST11348,Female,49.0,Widowed,Under Graduate,No,73840.34,15653.63,17600.0,360,1.0,Urban,774.0,2024-01-09,n
CUST11743,female,26.0,Married,Not Graduate,No,156633.14,33327.83,26100.0,360,1.0,Urban,639.0,12-Aug-2024,Y
CUST10538,Male,30.0,Married,Post Graduate,N,30219.53,12662.66,4200.0,360,1.0,Semiurban,548.0,10-22-2022,Rejected
CUST11445,Female,42.0,Widowed,Under Graduate,Yes,52048.4,10646.67,6200.0,360,0.0,Semiurban,563.0,02/03/2024,N
CUST11188,Male,41.0,Single,Graduate,Yes,33233.66,27564.24,7400.0,360,1.0,Urban,789.0,2023-10-13,N
CUST11563,male,38.0,Divorced,Graduate,No,98213.8,8401.87,19900.0,180,1.0,Rural,687.0,06-May-2024,N
CUST11315,Female,50.0,Divorced,graduate,No,40908.25,0.0,6000.0,36,1.0,Semiurban,672.0,22-Dec-2023,Approved
CUST10418,Male,56.0,Married,Graduate,No,103917.38,0.0,13400.0,360,1.0,Urban,546.0,08-17-2022,Y
CUST11857,Male,32.0,Widowed,graduate,No,46465.2,50948.5,6800.0,360,1.0,Urban,711.0,14/10/2024,Y
CUST11073,female,29.0,Married,graduate,Yes,11927.99,0.0,1900.0,360,0.0,Semiurban,610.0,11/08/2023,N
CUST11714,Male,40.0,,Graduate,No,149288.5,0.0,17600.0,360,,Rural,,07-27-2024,Approved
CUST11642,Female,32.0,Single,Under Graduate,No,146530.8,54674.27,,360,0.0,Urban,601.0,06-18-2024,Rejected
CUST10851,Male,57.0,Single,Graduate,No,72370.11,7418.06,8200.0,12,,Rural,758.0,12-Apr-2023,Y
CUST11759,female,29.0,Widowed,Not Graduate,No,55335.74,0.0,6400.0,240,1.0,rural,742.0,21-Aug-2024,y
CUST11736,male,37.0,single,Graduate,No,98490.34,44260.17,14300.0,360,1.0,Semiurban,684.0,2024-08-08,Rejected
CUST11700,female,42.0,Married,graduate,No,88030.06,9463.5,15300.0,300,,Rural,609.0,2024-07-20,Y
CUST11772,Female,45.0,Divorced,graduate,No,42585.76,0.0,7000.0,360,1.0, Semiurban ,754.0,2024-08-28,Approved
CUST11307,Female,42.0,Widowed,Graduate,No,58921.44,0.0,11700.0,360,1.0,Rural,610.0,17-Dec-2023,Rejected
CUST11739,M,52.0,married,Graduate,Yes,16248.45,0.0,2700.0,360,1.0,Semiurban,791.0,10-Aug-2024,N
CUST11805,Female,33.0,Married,Graduate,No,74001.11,15625.31,18700.0,180,1.0,Urban,575.0,15/09/2024,Y
CUST10304,F,44.0,Single,Not Graduate,No,35157.72,0.0,4700.0,36,1.0,Urban,589.0,2022-06-16,Y
CUST11958,F,23.0,single,Graduate,No,88574.0,12655.73,11700.0,120,0.0,rural,722.0,12-08-2024,Y
CUST10335,Female,43.0,Married,Graduate,No,90010.85,96067.23,16200.0,240,1.0,URBAN,638.0,03-Jul-2022,Y
CUST10995,Female,25.0,Single,Graduate,No,185513.85,8766.23,41500.0,360,0.0,Semiurban,755.0,30-Jun-2023,Y
CUST10569,Female,59.0,Widowed,Graduate,No,58352.32,19650.3,13600.0,360,1.0,Rural,793.0,08/11/2022,Y
CUST10088,Male,30.0,single,Not Graduate,Y,78976.76,0.0,11600.0,360,1.0, Semiurban ,722.0,2022-02-18,Y
CUST10874,M,65.0,Single,Not Graduate,No,120246.69,4637.61,14000.0,360,1.0,Urban,752.0,04-24-2023,N
CUST11159,M,41.0,Single,Not Graduate,No,77496.3,0.0,22400.0,360,,Urban,714.0,27-Sep-2023,N
CUST11532,Female,41.0,Married,Under Graduate,Y,16256.41,26907.27,1900.0,36,1.0,URBAN,620.0,2024-04-19,Y
CUST10712,F,35.0,Single,Graduate,No,42119.79,0.0,4900.0,360,0.0,Urban,652.0,2023-01-26,Approved
CUST11756,Male,45.0,Married,Graduate,No,31102.21,41609.35,5600.0,360,,rural,731.0,2024-08-19,Approved
CUST11912,male,56.0,Widowed,Not Graduate,No,226755.0,23569.78,30900.0,360,1.0,Urban,535.0,2024-11-13,Rejected
CUST11389,Male,22.0,Single,Graduate,nan,67928.6,5624.61,14600.0,36,0.0,Urban,509.0,31/01/2024,Approved
CUST10221,Female,43.0,married,Post Graduate,Y,62918.0,0.0,10400.0,360,1.0,URBAN,809.0,02/05/2022,Rejected
CUST10319,female,39.0,,Graduate,nan,16279.7,18758.67,2300.0,360,1.0,Semiurban,511.0,24-Jun-2022,Y
CUST11765,Male,39.0,Married,Not Graduate,No,169247.45,3462.42,30200.0,120,0.0,Urban,773.0,24/08/2024,n
CUST10878,Female,27.0,Single,Not Graduate,Yes,36525.56,32650.81,7200.0,240,,Rural,950.0,04-26-2023,Y
CUST11995,M,30.0,Married,Not Graduate,Yes,99132.4,0.0,17000.0,180,1.0,Urban,472.0,28-Dec-2024,y
CUST10825,Male,55.0,,Graduate,No,27470.0,6578.84,3300.0,360,,Rural,748.0,28/03/2023,Y
CUST11996,Male,64.0,Married,graduate,nan,29473.86,69079.86,4300.0,360,1.0,Semiurban,533.0,2024-12-29,N
CUST11475,Female,20.0,Married,Post Graduate,No,93868.25,19389.75,10500.0,360,0.0,Rural,677.0,18-Mar-2024,Y
CUST10138,F,47.0,Divorced,Graduate,No,,13744.45,,360,1.0,Rural,556.0,03-17-2022,Rejected
CUST10163,Male,40.0,Divorced,Graduate,No,30324.03,0.0,3600.0,360,1.0,Rural,731.0,31-Mar-2022,Y
CUST11791,Male,20.0,Divorced,Post Graduate,No,69088.56,16169.88,9400.0,360,1.0,Rural,674.0,08-Sep-2024,Y
CUST11458,female,34.0,married,Not Graduate,Yes,74973.62,27588.68,14200.0,12,1.0,Rural,696.0,03-09-2024,Approved
CUST10960,Female,59.0,Divorced,Not Graduate,No,24748.63,0.0,3400.0,300,0.0,Semiurban,716.0,2023-06-10,Y
CUST11448,Female,50.0,Divorced,Not Graduate,Yes,28505.41,0.0,6300.0,180,1.0,Semiurban,678.0,2024-03-04,Y
CUST11347,Female,48.0,Single,Not Graduate,No,13438.29,0.0,1600.0,60,1.0,Semiurban,624.0,08-Jan-2024,Rejected
CUST11187,,35.0,Single,Not Graduate,No,115724.63,13588.14,24200.0,360,0.0,Semiurban,674.0,13-Oct-2023,Rejected
CUST11940,Male,20.0,Married,Not Graduate,nan,21619.81,0.0,2400.0,360,0.0,Urban,588.0,2024-11-28,Approved
CUST11308,Male,56.0,Married,Under Graduate,No,20808.27,38449.86,2700.0,360,0.0,Rural,547.0,2023-12-18,N
CUST11814,F,46.0,Married,Graduate,Yes,197905.92,0.0,27200.0,360,1.0,Semiurban,597.0,09-20-2024,Approved
CUST10633,Female,41.0,Single,Graduate,No,38395.44,185586.99,9900.0,180,1.0,Urban,594.0,13/12/2022,Y
CUST11196,Male,28.0,Widowed,Not Graduate,Yes,35468.35,0.0,5200.0,180,1.0,Semiurban,728.0,2023-10-18,Rejected
CUST10655,Male,20.0,Single,Not Graduate,No,78751.27,6611.53,8900.0,360,1.0,Rural,693.0,25-Dec-2022,N
CUST10016,Female,35.0,single,Graduate,No,63557.24,0.0,9100.0,360,0.0,Urban,655.0,2022-01-09,N
CUST11264,Female,49.0,Single,Under Graduate,No,28307.87,0.0,7300.0,120,1.0,Urban,,2023-11-24,y
CUST11173,M,30.0,Married,Not Graduate,Yes,38750.77,0.0,10100.0,360,0.0,Urban,619.0,05/10/2023,N
CUST10137,Female,39.0,Divorced,Graduate,No,18552.24,15547.4,2100.0,360,1.0,Semiurban,725.0,17/03/2022,Approved
CUST11233,Female,34.0,,Graduate,No,19497.78,0.0,3900.0,240,1.0,Semiurban,681.0,07/11/2023,N
CUST10697,Female,52.0,Divorced,graduate,No,30435.29,0.0,10100.0,360,1.0,Rural,840.0,17/01/2023,Y
CUST11097,F,28.0,Married,Graduate,No,67276.34,8644.71,8000.0,300,1.0,Semiurban,724.0,24/08/2023,Y
CUST11624,Female,23.0,married,Under Graduate,No,78714.02,13800.75,8900.0,360,1.0,Semiurban,771.0,2024-06-08,Y
CUST10448,Male,30.0,Married,Under Graduate,No,27302.85,0.0,3900.0,360,0.0,Semiurban,717.0,2022-09-03,Rejected
CUST11905,Female,25.0,Widowed,Not Graduate,N,41033.27,15596.31,10700.0,360,1.0,Rural,642.0,09/11/2024,N
CUST10327,Female,,Married,Not Graduate,No,63629.01,0.0,9900.0,240,1.0,Semiurban,677.0,29-Jun-2022,Y
CUST10317,Female,45.0,Single,graduate,Yes,36726.11,63415.03,8000.0,180,0.0,Semiurban,633.0,23/06/2022,n
CUST11538,F,41.0,Divorced,Not Graduate,N,66474.1,11798.18,15200.0,360,1.0,Semiurban,801.0,04-22-2024,n
CUST10526,female,28.0,Married,Under Graduate,No,25130.0,0.0,3800.0,360,1.0,Rural,510.0,10-16-2022,N
CUST10087,Female,59.0,Widowed,Graduate,No,84845.1,58771.06,19600.0,180,1.0,Urban,623.0,17-Feb-2022,Approved
CUST11928,Male,52.0,,Under Graduate,nan,103944.71,41947.37,12700.0,120,0.0,Urban,559.0,2024-11-22,N
CUST10148,Female,46.0,single,Graduate,No,92217.65,0.0,24900.0,60,1.0,Rural,609.0,2022-03-23,Y
CUST11631,male,27.0,Divorced,Graduate,No,52339.81,19850.3,7500.0,360,1.0,Semiurban,673.0,12-Jun-2024,N
CUST11302,M,56.0,Single,Graduate,No,38054.54,0.0,10900.0,360,1.0,rural,727.0,12-15-2023,y
CUST11470,female,42.0,Married,Under Graduate,No,36291.99,17016.64,,360,1.0, Semiurban ,688.0,03-16-2024,Approved
CUST10365,Female,43.0,Single,Not Graduate,No,20798.52,0.0,6500.0,360,1.0,Rural,649.0,19/07/2022,Y
CUST10589,Male,37.0,Single,Not Graduate,Y,96293.94,36692.89,22400.0,240,1.0,Rural,572.0,19/11/2022,Approved
CUST11785,F,21.0,Divorced,Under Graduate,No,50887.46,12249.19,9100.0,360,0.0,rural,757.0,04/09/2024,Y
CUST10198,Male,26.0,Widowed,Graduate,No,92724.45,4948.29,12300.0,300,1.0,URBAN,532.0,04-19-2022,n
CUST11906,Female,46.0,Married,Not Graduate,No,56892.11,7056.05,18900.0,360,1.0,Urban,799.0,11-10-2024,Y
CUST10192,Male,48.0,Married,Graduate,nan,22776.33,0.0,5300.0,120,0.0,Semiurban,697.0,2022-04-16,Y
CUST10404,,55.0,Married,Graduate,No,21728.32,0.0,3900.0,60,0.0,URBAN,520.0,2022-08-10,Y
CUST11583,Male,47.0,Married,Graduate,Yes,25615.86,0.0,-1000.0,60,1.0,Semiurban,511.0,17-May-2024,Y
CUST11997,Male,37.0,Single,graduate,Yes,41902.85,24511.66,8800.0,360,1.0,URBAN,425.0,29/12/2024,n
CUST10483,Male,49.0,Single,Under Graduate,Yes,35054.8,0.0,5000.0,360,,Semiurban,727.0,22-Sep-2022,N
CUST11469,Male,69.0,Single,Under Graduate,No,46780.03,0.0,5900.0,360,,Urban,749.0,15/03/2024,Approved
CUST10791,Female,50.0,Married,Not Graduate,Yes,34098.75,0.0,3800.0,240,,Semiurban,532.0,10-Mar-2023,Approved
CUST10799,M,50.0,Divorced,Graduate,No,52567.96,18002.91,7800.0,360,1.0,rural,592.0,14-Mar-2023,Y
CUST10384,Female,47.0,Single,Not Graduate,No,34432.95,4595.31,4300.0,300,0.0,URBAN,600.0,2022-07-30,Approved
CUST10750,Male,36.0,married,graduate,nan,50942.07,5951.43,9600.0,300,1.0,Rural,625.0,02-15-2023,N
CUST10422,Male,30.0,single,Graduate,No,47992.46,67163.44,11100.0,180,1.0,Urban,677.0,08-20-2022,Y
CUST10314,Female,33.0,Single,Graduate,Yes,44363.32,10947.83,9500.0,360,0.0,URBAN,552.0,06-22-2022,y
CUST11021,M,29.0,Single,Under Graduate,No,87477.21,0.0,18200.0,360,1.0,Rural,797.0,14/07/2023,N
CUST10543,,32.0,single,graduate,Yes,137194.41,0.0,21300.0,60,1.0,Semiurban,740.0,25-Oct-2022,N
CUST10913,,39.0,Married,Under Graduate,No,35101.94,15935.48,4300.0,360,1.0,Semiurban,771.0,16/05/2023,N
CUST10662,Male,48.0,Widowed,Not Graduate,No,34825.8,28908.63,8700.0,360,1.0,Semiurban,592.0,12-29-2022,Y
CUST10902,Male,39.0,Single,Graduate,N,49810.99,12774.65,5700.0,360,,Urban,494.0,05-10-2023,N
CUST11453,female,43.0,single,Not Graduate,Y,153595.92,8609.58,20300.0,120,0.0,Semiurban,620.0,06/03/2024,n
CUST10685,Male,44.0,Married,graduate,N,123109.88,4790.94,39700.0,360,1.0,Urban,689.0,11/01/2023,Approved
CUST11687,Female,37.0,Single,Under Graduate,No,71931.78,30693.57,8400.0,360,0.0,Urban,686.0,13-Jul-2024,N
CUST10159,M,43.0,Married,Post Graduate,No,23190.01,14394.5,3300.0,240,0.0,Rural,633.0,29-Mar-2022,Approved
CUST10999,Male,15.0,Married,Not Graduate,Yes,41955.32,6767.32,7400.0,60,1.0,URBAN,821.0,02-Jul-2023,Approved
CUST11309,female,33.0,Married,Under Graduate,No,77339.87,10305.49,11200.0,180,1.0,Semiurban,732.0,19/12/2023,Y
CUST11787,Female,19.0,,Under Graduate,Yes,34579.3,0.0,5800.0,360,0.0,Urban,606.0,05-Sep-2024,Approved
CUST10202,Female,29.0,Single,Not Graduate,No,28509.77,6587.75,6100.0,360,1.0,Semiurban,684.0,04-21-2022,Y
CUST11023,Female,31.0,Married,Post Graduate,No,57805.21,8629.44,7100.0,360,1.0,Rural,695.0,15-Jul-2023,n
CUST11542,Female,50.0,Single,Not Graduate,No,65065.26,0.0,8100.0,360,,Rural,765.0,04-24-2024,Y
CUST11506,M,22.0,single,Under Graduate,Y,64686.34,0.0,11000.0,360,1.0, Semiurban ,645.0,04-04-2024,N
CUST10112,Male,38.0,Single,Post Graduate,No,82411.83,5989.28,13900.0,360,1.0,Urban,650.0,2022-03-03,Y
CUST11817,Female,43.0,Single,Graduate,No,35441.0,0.0,5100.0,360,1.0,Rural,517.0,22/09/2024,N
CUST11242,Female,36.0,married,Post Graduate,nan,39315.18,0.0,9700.0,360,1.0,Semiurban,596.0,11-12-2023,Rejected
CUST10980,,8.0,married,Not Graduate,No,63516.6,38011.58,17400.0,36,1.0,Semiurban,533.0,2023-06-21,N
CUST10922,Female,32.0,Married,Not Graduate,No,56602.28,47813.06,11600.0,300,0.0,Urban,610.0,05-21-2023,Approved
CUST11493,F,32.0,Married,Not Graduate,No,21339.94,5325.04,2700.0,300,1.0,Urban,682.0,28/03/2024,Y
CUST11598,F,19.0,Married,Graduate,nan,47199.12,11952.76,9100.0,360,1.0,Urban,665.0,05-25-2024,Rejected
CUST11426,Male,42.0,Single,Graduate,No,55342.89,9625.42,9400.0,180,1.0,Semiurban,684.0,02-21-2024,Rejected
CUST11251,Male,43.0,Divorced,Under Graduate,No,37113.29,9221.71,11400.0,360,1.0,Urban,608.0,17-Nov-2023,Rejected
CUST10815,male,,married,Post Graduate,Yes,60229.35,0.0,7300.0,360,0.0,URBAN,775.0,23-Mar-2023,Approved
CUST11374,,35.0,Single,Post Graduate,No,32649.44,8601.89,7800.0,360,1.0,URBAN,630.0,01-23-2024,Rejected
CUST11622,F,40.0,Divorced,Post Graduate,Yes,48726.8,0.0,7700.0,180,1.0,Rural,898.0,06-07-2024,Y
CUST10679,Female,51.0,Single,Graduate,Y,67076.76,9968.64,16900.0,360,1.0,Semiurban,597.0,07-Jan-2023,y
CUST11093,Male,48.0,Single,graduate,Yes,140897.72,18650.27,31100.0,240,1.0,rural,617.0,22/08/2023,Approved
CUST10080,Female,46.0,Single,Post Graduate,nan,48414.57,11359.95,11300.0,360,0.0,Semiurban,670.0,2022-02-13,Y
CUST11770,Female,53.0,Married,graduate,No,93375.26,4340.96,31000.0,180,1.0,Rural,622.0,08-27-2024,n
CUST11352,Male,46.0,Single,Post Graduate,No,38822.84,0.0,7900.0,360,1.0,Rural,559.0,2024-01-11,Approved
CUST11749,Female,44.0,Single,Graduate,No,23638.18,8567.65,3100.0,360,1.0,Urban,689.0,16/08/2024,Rejected
CUST10752,Male,7.0,Single,Post Graduate,Yes,12178.4,0.0,2300.0,240,1.0,Urban,718.0,2023-02-16,Y
CUST11327,Female,,Married,Graduate,No,59125.88,35299.07,16400.0,60,1.0,Semiurban,625.0,28-Dec-2023,Approved
CUST11054,Male,46.0,,Not Graduate,nan,99162.94,6385.83,24900.0,120,1.0,URBAN,636.0,08-01-2023,Y
CUST10242,Male,38.0,Married,Post Graduate,No,86049.24,6311.11,21700.0,360,1.0,Urban,799.0,05-13-2022,Approved
CUST11991,Female,52.0,single,Post Graduate,Yes,173399.39,0.0,,120,0.0,Urban,736.0,26-Dec-2024,Rejected
CUST10641,F,52.0,Married,Not Graduate,No,32524.19,0.0,6600.0,36,1.0,URBAN,709.0,18/12/2022,Rejected
CUST10696,M,17.0,Single,Under Graduate,nan,32675.09,0.0,6700.0,240,1.0,URBAN,635.0,2023-01-17,Y
CUST10209,Female,,Married,Under Graduate,No,21790.93,16897.32,3200.0,180,1.0,Semiurban,580.0,25/04/2022,Approved
CUST11821,Female,28.0,Single,Under Graduate,Y,57941.45,0.0,7300.0,120,1.0,rural,510.0,24/09/2024,Rejected
CUST10770,Male,34.0,Married,Not Graduate,nan,147801.49,77262.66,24800.0,360,1.0,Semiurban,626.0,02-26-2023,Y
CUST11764,Male,41.0,Divorced,graduate,Y,38684.53,0.0,5500.0,60,,Semiurban,682.0,2024-08-24,Y
CUST10435,Male,,Divorced,Not Graduate,N,81032.01,24568.38,13800.0,360,1.0,Rural,696.0,27-Aug-2022,N
CUST11063,Female,,,Post Graduate,No,43857.29,0.0,7400.0,360,1.0,Rural,,06-Aug-2023,Rejected
CUST10974,Male,35.0,Single,Graduate,No,43072.2,14074.38,5900.0,12,1.0,Urban,565.0,06-18-2023,N
CUST10551,Male,55.0,Divorced,Not Graduate,No,87014.86,21759.07,10200.0,360,,rural,,29-Oct-2022,Approved
CUST11403,Male,27.0,Divorced,Graduate,nan,110356.38,1881.98,15900.0,60,1.0,Urban,705.0,08-Feb-2024,y
CUST11412,F,35.0,married,Under Graduate,No,64454.55,7384.73,8900.0,360,1.0,rural,582.0,2024-02-13,Y
CUST11013,female,60.0,Single,Under Graduate,Yes,61264.48,5035.01,6800.0,240,1.0,Rural,552.0,09/07/2023,Y
CUST11896,Female,30.0,Married,Post Graduate,No,22135.41,12101.35,3900.0,360,0.0,Semiurban,682.0,2024-11-04,N
CUST10466,Female,35.0,Married,Graduate,No,23579.58,0.0,6400.0,360,1.0,Rural,883.0,09-13-2022,n
CUST11484,Female,59.0,Married,Post Graduate,No,91307.04,93775.02,12500.0,360,1.0,Semiurban,645.0,2024-03-23,n
CUST11545,Female,35.0,Married,Graduate,No,112472.44,8751.39,18200.0,360,,Urban,440.0,26/04/2024,Approved
